dataset,pred_len,mse,mae,model_id,seed,trainable_parameters,epochs_recorded,train_seconds,log_path,activation,alpha,armor_cycle,armor_dropout,armor_lr_scale,armor_scale,batch_size,c_out,channel_independence,checkpoints,class_strategy,compile,d_ff,d_layers,d_model,data,data_path,dec_in,des,devices,distil,do_predict,dropout,e_layers,efficient_training,embed,enc_in,exp_name,factor,features,fix_seed,freq,geomattn_dropout,gpu,inverse,is_training,itr,kernel_size,l1_weight,label_len,learning_rate,loss,lradj,m,model,moving_avg,n_heads,num_workers,output_attention,partial_start_index,patience,pct_start,requires_grad,root_path,seq_len,target,target_data_path,target_root_path,train_epochs,use_amp,use_embedding_armor,use_gpu,use_multi_gpu,use_norm,use_xlinear_gate,weight_decay,wv,x_channel_ff,x_gate_dropout,x_temporal_ff
Weather,336,0.25800850987434387,0.2870928645133972,Weather_p336_gd0.65,2025,38960,10,270.220023393631,logs/esimpletm_grid_expanded_Weather/Weather_p336_gd0.65.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.65,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25800850987434387,0.2870928645133972,Weather_p336_gd0.65,2025,38960,10,128.75702667236328,logs/night_grid_Weather/Weather_p336_gd0.65.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.65,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25801724195480347,0.28620070219039917,Weather_p336_alpha0.3,2025,38960,10,260.040979385376,logs/esimpletm_grid_expanded_Weather/Weather_p336_alpha0.3.log,gelu,0.3,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25801724195480347,0.28620070219039917,Weather_p336_alpha0.3,2025,38960,10,126.14700555801392,logs/night_grid_Weather/Weather_p336_alpha0.3.log,gelu,0.3,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25804659724235535,0.2867404818534851,Weather_p336_arch15,2025,170256,9,257.38367652893066,logs/esimpletm_grid_expanded_Weather/Weather_p336_arch15.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,192,1,96,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25804659724235535,0.2867404818534851,Weather_p336_arch14,2025,170256,9,127.49656534194946,logs/night_grid_Weather/Weather_p336_arch14.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,192,1,96,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2580864727497101,0.28648611903190613,Weather_p336_gd0.75,2025,38960,10,258.068044424057,logs/esimpletm_grid_expanded_Weather/Weather_p336_gd0.75.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.75,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2580864727497101,0.28648611903190613,Weather_p336_gd0.75,2025,38960,10,122.8737895488739,logs/night_grid_Weather/Weather_p336_gd0.75.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.75,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25811928510665894,0.2858531177043915,Weather_p336_lr_high,2025,38960,8,99.10951399803162,logs/night_grid_Weather/Weather_p336_lr_high.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.0126,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2581426203250885,0.2864416539669037,Weather_p336_as1.5,2025,38960,10,275.8940372467041,logs/esimpletm_grid_expanded_Weather/Weather_p336_as1.5.log,gelu,1.0,24,0.0,1.0,1.5,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2581426203250885,0.2864416539669037,Weather_p336_as1.5,2025,38960,10,127.74182462692261,logs/night_grid_Weather/Weather_p336_as1.5.log,gelu,1.0,24,0.0,1.0,1.5,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2581922113895416,0.28673940896987915,Weather_p336_wvbior3.1,2025,38624,10,261.1744272708893,logs/esimpletm_grid_expanded_Weather/Weather_p336_wvbior3.1.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,bior3.1,,,
Weather,336,0.25820350646972656,0.2869412899017334,Weather_p336_alpha0.9,2025,38960,10,247.04630780220032,logs/esimpletm_grid_expanded_Weather/Weather_p336_alpha0.9.log,gelu,0.9,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25820350646972656,0.2869412899017334,Weather_p336_alpha0.9,2025,38960,10,137.88330674171448,logs/night_grid_Weather/Weather_p336_alpha0.9.log,gelu,0.9,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2582051455974579,0.28677645325660706,Weather_p336_wd0.001,2025,38960,10,179.48601460456848,logs/esimpletm_grid_expanded_Weather/Weather_p336_wd0.001.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.001,db4,,,
Weather,336,0.2582516372203827,0.2867945432662964,Weather_p336_wd0.0,2025,38960,10,180.70534420013428,logs/esimpletm_grid_expanded_Weather/Weather_p336_wd0.0.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.0,db4,,,
Weather,336,0.2582675814628601,0.28598713874816895,Weather_p336_alr2.2,2025,38960,8,101.76192736625671,logs/night_grid_Weather/Weather_p336_alr2.2.log,gelu,1.0,24,0.0,2.2,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2583010792732239,0.2870507836341858,Weather_p336_l1_0.001,2025,38960,10,219.94618797302246,logs/esimpletm_grid_expanded_Weather/Weather_p336_l1_0.001.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,0.001,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25835520029067993,0.287209153175354,Weather_p336_alr1.8,2025,38960,10,121.74213433265686,logs/night_grid_Weather/Weather_p336_alr1.8.log,gelu,1.0,24,0.0,1.8,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2583620250225067,0.28703317046165466,Weather_p336_as0.5,2025,38960,10,254.32898139953613,logs/esimpletm_grid_expanded_Weather/Weather_p336_as0.5.log,gelu,1.0,24,0.0,1.0,0.5,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2583787441253662,0.2862347960472107,Weather_p336_lr0.0108,2025,38960,8,189.72027206420898,logs/esimpletm_grid_expanded_Weather/Weather_p336_lr0.0108.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.0108,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25837990641593933,0.2867468297481537,Weather_p336_wd0.005,2025,38960,10,187.7433683872223,logs/esimpletm_grid_expanded_Weather/Weather_p336_wd0.005.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.005,db4,,,
Weather,336,0.2584172189235687,0.28686559200286865,Weather_p336_arch17,2025,259440,10,135.59236454963684,logs/night_grid_Weather/Weather_p336_arch17.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,256,1,128,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2584346532821655,0.2868688702583313,Weather_p336_l1_0.005,2025,38960,10,184.47560453414917,logs/esimpletm_grid_expanded_Weather/Weather_p336_l1_0.005.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,0.005,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2584415078163147,0.28630685806274414,Weather_p336_alr3.0,2025,38960,8,215.06933331489563,logs/esimpletm_grid_expanded_Weather/Weather_p336_alr3.0.log,gelu,1.0,24,0.0,3.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25849270820617676,0.28671711683273315,Weather_p336_lr0.0072,2025,38960,10,264.63316774368286,logs/esimpletm_grid_expanded_Weather/Weather_p336_lr0.0072.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.0072,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25863590836524963,0.2875638008117676,Weather_p336_lr_low,2025,38960,10,119.725994348526,logs/night_grid_Weather/Weather_p336_lr_low.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.0063,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25866493582725525,0.2871756851673126,Weather_p336_arch14,2025,151728,10,291.93476486206055,logs/esimpletm_grid_expanded_Weather/Weather_p336_arch14.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,96,1,96,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2587302029132843,0.2867843508720398,Weather_p336_alpha0.2,2025,38960,10,244.46494221687317,logs/esimpletm_grid_expanded_Weather/Weather_p336_alpha0.2.log,gelu,0.2,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2587302029132843,0.2867843508720398,Weather_p336_alpha0.2,2025,38960,10,135.1186821460724,logs/night_grid_Weather/Weather_p336_alpha0.2.log,gelu,0.2,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25882935523986816,0.28675606846809387,Weather_p336_l1_0.0001,2025,38960,9,223.82432913780212,logs/esimpletm_grid_expanded_Weather/Weather_p336_l1_0.0001.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,0.0001,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25886425375938416,0.2874194085597992,Weather_p336_arch12,2025,113968,7,205.6775941848755,logs/esimpletm_grid_expanded_Weather/Weather_p336_arch12.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,256,1,64,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25886425375938416,0.2874194085597992,Weather_p336_arch12,2025,113968,7,86.58492279052734,logs/night_grid_Weather/Weather_p336_arch12.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,256,1,64,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25904548168182373,0.2868630290031433,Weather_p336_alpha0.1,2025,38960,10,261.81979990005493,logs/esimpletm_grid_expanded_Weather/Weather_p336_alpha0.1.log,gelu,0.1,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25904548168182373,0.2868630290031433,Weather_p336_alpha0.1,2025,38960,10,126.04660081863403,logs/night_grid_Weather/Weather_p336_alpha0.1.log,gelu,0.1,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25909146666526794,0.2873806655406952,Weather_p336_gd0.9,2025,38960,10,266.9300162792206,logs/esimpletm_grid_expanded_Weather/Weather_p336_gd0.9.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.9,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.259109765291214,0.28765538334846497,Weather_p336_lr0.0054,2025,38960,10,246.9144995212555,logs/esimpletm_grid_expanded_Weather/Weather_p336_lr0.0054.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.0054,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2591787874698639,0.28718531131744385,Weather_p336_alpha0.0,2025,38960,10,259.70277190208435,logs/esimpletm_grid_expanded_Weather/Weather_p336_alpha0.0.log,gelu,0.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2591787874698639,0.28718531131744385,Weather_p336_alpha0.0,2025,38960,10,127.12145352363586,logs/night_grid_Weather/Weather_p336_alpha0.0.log,gelu,0.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.2595202922821045,0.2873263359069824,Weather_p336_wd0.05,2025,38960,9,158.40759921073914,logs/esimpletm_grid_expanded_Weather/Weather_p336_wd0.05.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.05,db4,,,
Weather,336,0.259552001953125,0.2871858775615692,Weather_p336_m2,2025,38960,8,184.30365753173828,logs/esimpletm_grid_expanded_Weather/Weather_p336_m2.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,2,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.259552001953125,0.2871858775615692,Weather_p336_m2,2025,38960,8,84.21076846122742,logs/night_grid_Weather/Weather_p336_m2.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,NightGrid,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.009,MSE,TST,2,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25972381234169006,0.2870174050331116,Weather_p336_joint5,2025,18976,10,199.5790138244629,logs/esimpletm_grid_expanded_Weather/Weather_p336_joint5.log,gelu,1.0,24,0.0,1.0,0.75,256,21,False,./checkpoints/,projection,False,32,1,16,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.5,0,False,1,1,,5e-05,0,0.0054,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
Weather,336,0.25973573327064514,0.28725895285606384,Weather_p336_gd0.1,2025,38960,10,273.42149353027344,logs/esimpletm_grid_expanded_Weather/Weather_p336_gd0.1.log,gelu,1.0,24,0.0,1.0,1.0,256,21,False,./checkpoints/,projection,False,32,1,32,custom,weather.csv,21,ESimpleTMGridETT2,"0,1,2,3",True,False,0.1,1,False,timeF,21,MTSF,1,M,2025,h,0.1,0,False,1,1,,5e-05,0,0.009,MSE,TST,3,SimpleTM,25,8,10,False,0,3,0.2,True,./dataset/weather/,96,OT,electricity.csv,./data/electricity/,10,False,1,True,False,1,,0.01,db4,,,
